"KVK ID","KVK Name","KVK Address","State Name","State LGD Code","District Name","District Name New","District LGD Code","Web Address","Landline Number","Fax Number","Email ID","Pin Code","ATARI Name","Host Institute","Latitude","Longitude"
"K0427","Jodhpur 2","Krishi Vigyan Kendra, Mohara Village Road, Near Mehrangarh Stadium, Phalodi, Distt. – Jodhpur","Rajasthan","=""8""","Jodhpur","Jodhpur","107","http://jodhpur2.kvk2.in/","2925224525","NA","kvkpalodi@gmail.com","342301","ICAR-ATARI  Zone-II Jodhpur","Swami Keshwanand Rajasthan Agricultural University , Bikaner ","27.15127","72.35324"
"K0428","Hanumangarh 2","Krishi Vigyan Kendra, Chak-27 NTR (LRS) Nohar, Hanumangarh","Rajasthan","=""8""","Hanumangarh ","Hanumangarh","101","http://www.rajuvas.org","9982407171","NA","kvknohar@gmail.com","335523","ICAR-ATARI  Zone-II Jodhpur","Rajasthan University of Veterinary & Animal Scien , Bijey Bhawan, Near Deen Dayal Circle, Bikaner, Rajasthan ","29.22","74.8215"
"K0429","Pratapgarh ","Krishi Vigyan Kendra,Village Basad,Distt.- Pratapgarh","Rajasthan","=""8""","Pratapgarh ","Pratapgarh","629","http://pratapgarh.kvk2.in/","1478220054","NA","kvkpratapgarh@yahoo.com","312605","ICAR-ATARI  Zone-II Jodhpur","Maharana Pratap University of Agriculture & Techn , Udaipur","24.024673","74.815241"
"K0430","Barmer 2","Krishi Vigyan Kendra, Village- Guda Malani, Distt. – Barmer","Rajasthan","=""8""","Barmer ","Barmer","90","http://barmer2.kvk2.in/","2983280800","NA","kvkgudamalani@gmail.com","344031","ICAR-ATARI  Zone-II Jodhpur","Central Arid Zone Reserch Insttitute(ICAR) , Jodhpur-(Rajasthan)","25.195432","71.715805"
"K0431","Bikaner 2","Krishi Vigyan Kendra Vill.- Lunkaransar, Distt.-Bikaner","Rajasthan","=""8""","Bikaner","Bikaner","93","http://bikaner2.kvk2.in/index.html","9413123126","0151-2251122","kvklunkaransar@gmail.com","334603","ICAR-ATARI  Zone-II Jodhpur","Swami Keshwanand Rajasthan Agricultural University , Bikaner ","28.48342","73.737253"
"K0432","Jaisalmer 2","Krishi Vigyan Kendra, Jaisalmer-II, NH-11, Gomat, Pokaran, Jaisalmer, Rajasthan-345021","Rajasthan","=""8""","Jaisalmer","Jaisalmer","103","http://jaisalmer2.kvk2.in","+91 2994 299451","NA","kvkpokaran@gmal.com","345021","ICAR-ATARI  Zone-II Jodhpur","Swami Keshwanand Rajasthan Agricultural University , Bikaner ","26.9205","71.9219"
"K0433","Bhavnagar","Krishi Vigyan Kendra,Village Sanosara,Distt. Bhavnagar","Gujarat","=""24""","Bhavnagar","Bhavnagar","443","http://www.lokbharti.org/Krishi-Vigyan-Kendra","02846-283777","02846-283999","kvkbhavnagar@gmail.com","364230","ICAR-ATARI  Zone-VIII Pune","Lokbharati Gramvidyapith , Bhavnagar, Gujrat","21.720862","71.763014"
"K0434","Junagadh","Krishi Vigyan Kendra, At - Ambujanagar, Taluka Kodinar, Distt. Gir Somnath","Gujarat","=""24""","Junagadh","Junagadh","448","http://girsomnath.kvk8.in","02795-232363","02795-232363","kvk.girsomnath@gmail.com","362720","ICAR-ATARI  Zone-VIII Pune","Ambuja Cement Foundation , New Delhi","20.82985","70.681995"
"K0435","Navsari  ","Krishi Vigyan Kendra, NavsariNAU Campus,Distt. Navsari","Gujarat","=""24""","Navsari  ","Navsari","453","www.nau.in","02637-282008","02637-282009","kvknavsari@nau.in","396450","ICAR-ATARI  Zone-VIII Pune","Navsari Agricultural University  , Navsari, Gujarat","20.930382","72.91253"
"K0436","Narmada","Krishi Vigyan Kendra, Navsari Agricultural University, At. Po. Dediapada, Distt. Narmada","Gujarat","=""24""","Narmada","Narmada","452","http://narmada.kvk6.in/ #, http://mkisan.gov.in/advs/home .aspx #, https://kvk.icar.gov.in/HomeAfterlogin.aspx","02649-234501","NA","kvkdediapada@nau.in","393040","ICAR-ATARI  Zone-VIII Pune","Navsari Agricultural University  , Navsari, Gujarat","21.701875","72.991105"
"K0437","Surendranagar","Krishi Vigyan Kendra,Nana Kandhasar, Ta.-Chotila,Dist. Surendranagar","Gujarat","=""24""","Surendranagar","Surendranagar","460","NA","02751-294120","NA","surendranagar.kvk@gmail.com","363520","ICAR-ATARI  Zone-VIII Pune","Junagarh Agricultural University , Junagarh, Gujarat","22.423233","71.196822"
"K0438","Kheda","Krishi Vigyan Kendra, Kheda, At & Po. Dethali, Block-Matar","Gujarat","=""24""","Kheda","Kheda","450","http://gvkvkkheda.org","2694291252","NA","kvkkheda@gmail.com","387210","ICAR-ATARI  Zone-VIII Pune","Gujarat Vidya Pith , Ashram Road,Near Income Tax Office,Ahmedabad","22.708474","72.663897"
"K0439","Panchmahal","Krishi Vigyan Kendra, Panchmahal (CIAH)Vejalpur (Godhra)Distt. Panchmahal","Gujarat","=""24""","Panch Mahals","Panch Mahals","454","http://kvkpanchmahals.webs.com","02676 34820","02676 34820","kvkpanchmahal@gmail.com","389340","ICAR-ATARI  Zone-VIII Pune","ICAR Central Institute of Arid Horticulture , Shriganganagar Road,NH - 15, Beechwal Bikaner,Rajasthan","22.67859","73.551285"
"K0440","Mehsana","Krishi Vigyan Kendra,Ganpat Vidyanagar,Kherva,Distt. Mehsana","Gujarat","=""24""","Mahesana","Mahesana","451","http://www.kvkmehsana.org","7778033471","NA","kvkmehsana@gmail.com","384012","ICAR-ATARI  Zone-VIII Pune","Mehsana District Education Foundation , Mehsana, Gujrat","23.522521","72.457803"
"K0441","Sabarkantha","Krishi Vigyan Kendra, S. D. Agricultural University, Khedbrahma, - 383255, Dist. Sabarkantha (Gujarat)","Gujarat","=""24""","Sabar Kantha","Sabar Kantha","458","NA","02775-222933","02775-222933","kvkkhed@sdau.edu.in","383255","ICAR-ATARI  Zone-VIII Pune","Sardar Krushi Nagar Dantiwara Agricultural Univer , S.K Nagar Dantiwara, Gujarat ","24.028984","73.038022"
"K0442","Ahmedabad","Krishi Vigyan Kendra, Arnej. Ta-Dholka, Dist. Ahmedabad","Gujarat","=""24""","Ahmadabad","Ahmedabad","438","NA","02714-294445","NA","kvkarnej@yahoo.com","382230","ICAR-ATARI  Zone-VIII Pune","Anand Agricultural University , Anand, Gujarat","22.583008","72.268062"
"K0443","Tapi","Krishi Vigyan Kendra,Bhenskatri Road, Panvadi, Vyara,Dist.Tapi","Gujarat","=""24""","Tapi","Tapi","641","https://tapi.kvk6.in","02626-221869","NA","kvkvyara@nau.in","394650","ICAR-ATARI  Zone-VIII Pune","Navsari Agricultural University  , Navsari, Gujarat","21.097205","73.392328"
"K0444","Amreli","Krishi Vigyan Kendra,Agril. Research Farm,Keria Road,Distt. Amreli","Gujarat","=""24""","Amreli","Amreli","439","http://www.jau.in/index.php?option=com_content&view=article&id=56&Itemid=69","02792-227122","NA","kvkamreli@gmail.com","365601","ICAR-ATARI  Zone-VIII Pune","Junagarh Agricultural University , Junagarh, Gujarat","21.601208","71.228468"
"K0445","Rajkot 1","Krishi Vigyan Kendra,Junagadh Agricultural University, Targhadia,Distt. Rajkot","Gujarat","=""24""","Rajkot","Rajkot","457","http://www.jau.in/index.php/extension-40/krishi-vigyan-kendras-kvks/targhadia-rajkot","0281-2784170","2812784170","kvkrajkot@gmail.com","360023","ICAR-ATARI  Zone-VIII Pune","Junagarh Agricultural University , Junagarh, Gujarat","22.326936","70.916863"
"K0446","Jamnagar","Krishi Vigyan Kendra,Air Force Road,Distt. Jamnagar","Gujarat","=""24""","Jamnagar","Jamnagar","447","http://www.jau.in","0288-2710165","0288-2710165","kvkjamnagar@gmail.com","361006","ICAR-ATARI  Zone-VIII Pune","Junagarh Agricultural University , Junagarh, Gujarat","22.469986","70.035535"
"K0447","Porbandar "," Krishi Vigyan Kendra,Khapat,Distt. Porbandar","Gujarat","=""24""","Porbandar ","Porbandar","456","http://www.jau.in/index.php?option=com_content&view=article&id=55&Itemid=68","9408903062","NA","kvk_khapat@yahoo.co.in","360579","ICAR-ATARI  Zone-VIII Pune","Junagarh Agricultural University , Junagarh, Gujarat","21.66893","69.625291"
"K0448","Bharuch","Krishi Vigyan Kendra, At. Po-Chaswad, Ta.Netrang,Dist. Bharuch","Gujarat","=""24""","Bharuch","Bharuch","442","http://bharuch.kvk6.in","02643-285039","NA","kvkbharuch@yahoo.in","393130","ICAR-ATARI  Zone-VIII Pune","Bhartiya Agro Industries Foundation , Baroda, Gujrat","21.641915","73.359951"
"K0449","Vadodara","Krishi Vigyan Kendra, At. & Po Golagamdi, Ta. Sankheda, Dist. Vadodara-Chhotaudepur","Gujarat","=""24""","Vadodara","Vadodara","461","http://www.kvkvadodara.org ","8141150500","8141150500","kvkvdr@gmail.com","391125","ICAR-ATARI  Zone-VIII Pune","Mangal Bharti Bahadurpur , Baroda, Gujrat","22.308501","73.44754"
"K0450","Valsad","Krishi Vigyan Kendra,AMBHETI,Ta. Kaparada,Distt. Valsad","Gujarat","=""24""","Valsad","Valsad","462","http://www.kvkvalsad.org","NA","NA","kvkvalsad@gmail.com","396191","ICAR-ATARI  Zone-VIII Pune","Gujarat Vidya Pith , Ashram Road,Near Income Tax Office,Ahmedabad","20.389315","72.91062"
"K0451","Patan  ","Krishi Vigyan Kendra,Samoda, Ganwada Tal. Sidhpur,Distt. Patan","Gujarat","=""24""","Patan  ","Patan","455","www.kvkpatan.in","02767-285528","NA","kvksamoda@yahoo.com","384130","ICAR-ATARI  Zone-VIII Pune","Sarswati Gram Vidyapeeth Samoda , Samoda, Gujrat","23.913456","72.44518"
"K0452","Kutch 1","Krishi Vigyan Kendra,Village Sadau, Ta. Mundra, Dist. Kutch (Guj)","Gujarat","=""24""","Kachchh","Kachchh","449","http://www.kvkrardskutch.org","283822384","NA","kvkkutch@gmail.com","370421","ICAR-ATARI  Zone-VIII Pune","Rural Agro. Research & Development Society , Mumbai, Maharashtra","22.863147","69.742196"
"K0453","Anand  ","Krishi Vigyan Kendra,Devataj, Ta.Sojitra, Distt. Anand","Gujarat","=""24""","Anand  ","Anand","440","http://www.aau.in/college-menu/671","2697234027","NA","kvkdevataj@aau.in","387240","ICAR-ATARI  Zone-VIII Pune","Anand Agricultural University , Anand, Gujarat","22.537585","72.701468"
"K0454","The Dangs","Krishi Vigyan Kendra,NAU, Waghai, Distt. Dang","Gujarat","=""24""","The Dangs","Dangs","444","http://www.nau.in","02631-246239","NA","kvkwaghai@nau.in","394730","ICAR-ATARI  Zone-VIII Pune","Navsari Agricultural University  , Navsari, Gujarat","20.777017","73.505297"
"K0455","Gandhinagar","Randheja","Gujarat","=""24""","Gandhinagar","Gandhinagar","446","www.kvkgandhinagar.org","079-23975223, 9426075146","NA","kvkgandhinagar@gmail.com","382620","ICAR-ATARI  Zone-VIII Pune","Gujarat Vidya Pith , Ashram Road,Near Income Tax Office,Ahmedabad","23.282432","72.641682"
"K0456","Banaskantha 1","Krishi Vigyan Kendra, S. D. Agricultural University, Deesa,Distt. Banaskantha-I","Gujarat","=""24""","Banas Kantha","Banas Kantha","441","http://www.sdau.edu.in","02744-220350","NA","kvkdeesa@sdau.edu.in","385535","ICAR-ATARI  Zone-VIII Pune","Sardar Krushi Nagar Dantiwara Agricultural Univer , S.K Nagar Dantiwara, Gujarat ","24.259089","72.191194"
"K0457","Dahod","Krishi Vigyan Kendra, AAU, Dahod, Distt. Dahod","Gujarat","=""24""","Dohad  ","Dahod","445","http://www.aau.in/college-menu/712","02673-245659","02673-245659","kvkdahod@aau.in","389160","ICAR-ATARI  Zone-VIII Pune","Anand Agricultural University , Anand, Gujarat","22.535897","72.97478"
"K0458","Kutch 2","Krishi Vigyan Kendra, ICAR- Central Arid Zone Research Institute, Kukma, Taluka- Bhuj, Dist.- Kachchh (Gujarat)","Gujarat","=""24""","Kachchh","Kachchh","449","http://www.cazri.res.in","02832-271070","02832-271238","kvkbhuj@gmail.com","370105","ICAR-ATARI  Zone-VIII Pune","Central Arid Zone Reserch Insttitute(ICAR) , Jodhpur-(Rajasthan)","23.212833","69.792731"
"K0459","Surat","Near Main Cotton Research Station, Ghoddod Road, Opp. Shalin Apt., Panasgam, Athwa Farm, Surat","Gujarat","=""24""","Surat","Surat","459","https://nau.in//unithome/Krushi%20Vigyan%20Kendra%20Surat","0261- 2655565","2612668045","kvksurat@nau.in","395007","ICAR-ATARI  Zone-VIII Pune","Navsari Agricultural University  , Navsari, Gujarat","21.171765","72.800135"
"K0460","Rajkot 2","Krishi Vigyan Kendra, TCD Farm, Pipalia, Ta. - Dhoraji,Distt. – Rajkot (Gujarat)","Gujarat","=""24""","Rajkot","Rajkot","457","NA","02824-292584","NA","kvkpipalia@jau.in","360410","ICAR-ATARI  Zone-VIII Pune","Junagarh Agricultural University , Junagarh, Gujarat","21.687476","70.389474"
"K0461","Banaskantha 2","Krishi Vigyan Kendra, Tharad Distt. – Banaskantha (Gujarat)","Gujarat","=""24""","Banas Kantha","Banas Kantha","441","http://www.sdau.edu.in/detail/807653/krishi-vigyan-kendra-tharad-banaskantha   ","02748 278436","02748 278436","kvktharadbk2@gmail.com","385565","ICAR-ATARI  Zone-VIII Pune","Sardar Krushi Nagar Dantiwara Agricultural Univer , S.K Nagar Dantiwara, Gujarat ","24.396569","71.625627"
"K0462","Kabirdham","Krishi Vigyan Kendra Newari Farm,Distt. Kawardha (Kabirdham)","Chhattisgarh","=""22""","KABIRDHAM","Kabeerdham","382","http://www.kvkkawardha.org","7741299124","NA","kvkkawardha@yahoo.in","491995","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","22.026822","81.253841"
"K0463","Korea","Krishi Vigyan Kednra, Village- Salka, Post- Mansukh Distt. Korea","Chhattisgarh","=""22""","Koriya","Korea","384","http://kvkkoreaigkv.org/","NA","NA","kvk.korea@igkv.ac.in","497335","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","23.229972","82.461688"
"K0464","Jashpur ","Krishi Vigyan Kendra, NH-43, At Dumerbahar (Pathalgaon),Distt. Jashpur","Chhattisgarh","=""22""","Jashpur ","Jashpur","380","http://www.kvkjashpurcg.in","0124-2764907","NA","kvkjashpur@yahoo.in","496220","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","22.610431","83.659722"
"K0465","Uttar Bastar Kanker","Krishi Vigyan Kendra,Vill. Singarbhata (Indrapratha),Distt. Kanker","Chhattisgarh","=""22""","Uttar Bastar Kanker","Uttar Bastar Kanker","381","http://kvkkanker.org","7868241467","7868241467","kvkkanker@gmail.com","494334","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","20.245025","81.508591"
"K0466","Rajnandgaon","Krishi Vigyan Kendra, Gundardehi Road, Village Surgi, Rajnandgaon","Chhattisgarh","=""22""","Rajnandgaon","Rajnandgaon","388","http://www.kvkrajnandgaoncg.org","07744-291525","NA","kvk.rjn@rediffmail.com","491441","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","21.029693","81.108432"
"K0467","Korba ","Krishi Vigyan Kendra, Lakhanpur, KATGHORA, Distt-Korba","Chhattisgarh","=""22""","Korba ","Korba","383","http://kvkkorbacg.org/","0124-2764907","NA","kvkkorba@yahoo.com","495445","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","22.472468","82.524531"
"K0468","Dakshin Bastar Dantewada","Krishi Vigyan Kendra,Kendriya Vidyalaya,Distt. Dantewada","Chhattisgarh","=""22""","Dakshin Bastar Dantewada","Dakshin Bastar Dantewada","376","http://www.kvkdantewadacg.org/","07856-296308","NA","kvk.dantewada@igkv.ac.in","494441","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","18.703059","81.248644"
"K0469","Baloda Bazar","Krishi Vigyan Kendra Bhatapara, Balodabazar Road,Village- Khapradih, Block- Bhatapara, Distt. Balodabazar-Bhatapara","Chhattisgarh","=""22""","Baloda Bazar","Balodabazar-Bhatapara","644","http://www.kvkbhatapara.org/","07726-223209 and 07726-223210","NA","kvkbhatapara@gmail.com","493118","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","21.728728","81.976548"
"K0470","Janjgir - Champa","Krishi Vigyan Kendra,Near district Panchayat, Janjgir,Distt. Janjgir-Champa","Chhattisgarh","=""22""","Janjgir - Champa","Janjgir-Champa","379","http://www.kvkjanjgir.in","0124-2764907","NA","kvkjanjgir@gmail.com","495668","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","22.002014","82.614843"
"K0471","Raigarh","Krishi Vigyan Kendra,Distt. Raigarh","Chhattisgarh","=""22""","Raigarh","Raigarh","386","http://kvkraigarhcg.org","07762-291119","NA","kvkraigarh@yahoo.com","496001","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","21.898598","83.394705"
"K0472","Dhamtari ","Krishi Vigyan Kendra,Dhamtari Village- Sambalpur, Distt. Dhamtari","Chhattisgarh","=""22""","Dhamtari ","Dhamtari","377","http://www.kvkdhamtaricg.org/","07722-219130","NA","kvkdhamtari@yahoo.com","493773","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","20.74356","81.598556"
"K0473","Mahasamund","Krishi Vigyan Kendra,Village: Bhalesar, P.O.: Kanekera, Distt. Mahasamund","Chhattisgarh","=""22""","Mahasamund","Mahasamund","385","http://www.kvkmahasamundcg.org/","8770799609","NA","kvkmahasamund@gmail.com","493445","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","21.063173","82.08447"
"K0474","Surguja","Krishi Vigyan Kendra Surguja, Vill.- Ajirma , Block-Ambikapur, Dist.-Surguja, C.G.","Chhattisgarh","=""22""","Surguja","Surguja","389","http://www.kvksurgujacg.org","07774-232840","07774-232840","kvksurguja@gmail.com","497001","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","23.149337","83.145127"
"K0475","Durg 1","Krishi Vigyan Kendra,P.Box. No. 6, Anjora,Dist Durg","Chhattisgarh","=""22""","Durg","Durg","378","http://www.kvkdurgcg.org","0788-2623461","NA","kvkanjora@gmail.com","491001","ICAR-ATARI  Zone-IX Jabalpur","Chhattisgarh Kamdhenu Vishwavidyalaya , Raipur","21.166669","81.236418"
"K0476","Bastar","Krishi Vigyan Kendra, Bastar, Chitrakote Road, Kumhrawand, Jagdalpur","Chhattisgarh","=""22""","Bastar","Bastar","374","http://www.kvkbastar.org","07782- 229153","NA","kvk_jagdalpur1@rediffmail.com","494005","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","19.094679","81.964932"
"K0477","Bilaspur CG","Krishi Vigyan Kendra,Sarkanda Farm,Distt. Bilaspur, Pin 495001","Chhattisgarh","=""22""","Bilaspur","Bilaspur","375","http://www.kvkbilaspur.org","775291527","NA","kvk.bilaspur@igkv.ac.in","495001","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","22.079625","82.139141"
"K0478","Balrampur","Krishi Vigyan Kendra Village, Jaber, Balrampur Tehsil,Distt. Balrampur Chhatisgarh","Chhattisgarh","=""22""","Balrampur","Balrampur","127","http://www.kvkbrpcg.in","NA","NA","kvk.balrampur@igkv.ac.in","497119","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","23.612145","83.611139"
"K0479","Narayanpur","Krishi Vigyan Kendra, Near Govt. Agricultural Farm, Kerlapal,Narayanpur,Chhattisgarh","Chhattisgarh","=""22""","Narayanpur","Narayanpur","637","http://www.kvknarayanpur.org","7781200060","7781200060","kvk_narayanpur@rediffmail.com","494661","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","19.739787","81.180266"
"K0480","Gariaband","Krishi Vigyan Kendra, Village – Kokdi, Gariyaband, Block/Distt.: Gariyaband, Chhattisgarh","Chhattisgarh","=""22""","Gariaband","Gariyaband","645","kvkgariyaband.org","NA","NA","kvkgariaband.cg@gmail.com","493889","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","20.624978","82.097904"
"K0481","Bijapur","Krishi Vigyan KendraVill. Panarapura,Distt. – Bijapur","Chhattisgarh","=""22""","Bijapur","Bijapur","636","NA","0124-2764907","NA","kvkbjp@gmail.com","NA","ICAR-ATARI  Zone-IX Jabalpur","Indira Gandhi Krishi Vishwavidyalaya , Raipur (CG) ","18.798744","80.811386"
"K0482","Datia","Krishi Vigyan Kendra,Village Hamirpur,Distt. Datia","Madhya Pradesh","=""23""","Datia","Datia","401","http://www.kvkdatia.com","07522-280084","NA","kvkdatia@gmail.com","475661","ICAR-ATARI  Zone-IX Jabalpur","Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalay , Gwalior","25.664805","78.50335"
"K0483","Ashoknagar","Krishi Vigyan Kendra,Village Aawari,Distt. Ahoknagar","Madhya Pradesh","=""23""","Ashoknagar","Ashoknagar","391","http://www.rvskvv.net","07543-283505","07543-283505","kvk.ashoknagar@rvskvv.net","473331","ICAR-ATARI  Zone-IX Jabalpur","Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalay , Gwalior","24.575202","77.737568"
"K0484","Burhanpur","Krishi Vigyan Kendra,Village Sandas Khurd,Post Mehal Gulara, Tehsil Nepanagar, Distt. Burhanpur","Madhya Pradesh","=""23""","Burhanpur","Burhanpur","397","http://www.kvkburhanpur.com","NA","NA","kvkburhanpur@rediffmail.com","450331","ICAR-ATARI  Zone-IX Jabalpur","Lokmatas Devi Ahilya Bai Holkar Social National Mission , Gram Sandas Kala, Post Mahalgulara, Teh Nepanagar, Dist Burhanpur (MP)","21.352811","76.343081"
"K0485","Neemuch ","Krishi Vigyan Kendra,Malkheda Road,Behind maru Mills,Distt. Neemuch","Madhya Pradesh","=""23""","Neemuch ","Neemuch","419","http://www.kvkneemuchzpdvii.org","07423-200100","07423-200100","kvkneemach@rediffmail.com","458441","ICAR-ATARI  Zone-IX Jabalpur","Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalay , Gwalior","24.461401","74.878015"
"K0486","Mandla","Krishi Vigyan Kendra,Near MPT, Jabalpur Road,Gajipur, Post Office Katra, Distt. Mandla","Madhya Pradesh","=""23""","Mandla","Mandla","415","http://www.kvkmandlajnkvv.nic.in/","07642-260693","NA","kvkmandla@rediffmail.com","481661","ICAR-ATARI  Zone-IX Jabalpur","Jawaharlal Nehru Krishi VishwaVidyalaya, , Jabalpur","22.595679","80.359915"
